code,name,classification,,,,,,,,,,,
4725,Winkels in dranken,2,,,,,,,,,,,
4726,Winkels in tabaksproducten,2,,,,,,,,,,,
4729,Gespecialiseerde winkels in overige voedings- en genotmiddelen ,2,,,,,,,,,,,
47291,Winkels in kaas,2,,,,,,,,,,,
47292,Winkels in natuurvoeding en reformartikelen,2,,,,,,,,,,,
47293,Winkels in buitenlandse voedingsmiddelen,2,,,,,,,,,,,
47299,Gespecialiseerde winkels in overige voedings- en genotmiddelen (rest),2,,,,,,,,,,,
473 ,Benzinestations,2,,,,,,,,,,,
4730,Benzinestations,2,,,,,,,,,,,
474 ,Winkels in consumentenelektronica,2,,,,,,,,,,,
4741,"Winkels in computers, randapparatuur en software",2,,,,,,,,,,,
4742,Winkels in telecommunicatieapparatuur ,2,,,,,,,,,,,
4743,Winkels in audio- en videoapparatuur of in een algemeen assortiment van wit- en  bruingoed,2,,,,,,,,,,,
47431,Winkels in audio- en videoapparatuur,2,,,,,,,,,,,
47432,Winkels in een algemeen assortiment van wit- en bruingoed ,2,,,,,,,,,,,
475 ,Winkels in overige huishoudelijke artikelen,2,,,,,,,,,,,
4751,"Winkels in kledingstoffen, huishoudtextiel en fournituren ",2,,,,,,,,,,,
47511,Winkels in kledingstoffen,2,,,,,,,,,,,
47512,Winkels in  huishoudtextiel,2,,,,,,,,,,,
47513,"Winkels in breiwol, handwerken en fournituren",2,,,,,,,,,,,
4752,Winkels in doe-het-zelfartikelen,2,,,,,,,,,,,
47521,Winkels in ijzerwaren en gereedschappen,2,,,,,,,,,,,
47522,"Winkels in verf, verfwaren en behang",2,,,,,,,,,,,
47523,Winkels in houten bouw- en tuinmaterialen,2,,,,,,,,,,,
47524,Winkels in tegels,2,,,,,,,,,,,
47525,Winkels in keukens,2,,,,,,,,,,,
47526,"Winkels in parket-, laminaat- en kurkvloeren",2,,,,,,,,,,,
47527,Winkels gespecialiseerd in overige doe-het-zelfartikelen,2,,,,,,,,,,,
47528,Bouwmarkten en andere winkels in bouwmaterialen algemeen assortiment,2,,,,,,,,,,,
4753,Winkels in vloerbedekking en gordijnen ,2,,,,,,,,,,,
4754,Winkels in elektrische huishoudelijke apparatuur en onderdelen daarvoor,2,,,,,,,,,,,
47541,Winkels in witgoed,2,,,,,,,,,,,
47542,Winkels in naai- en breimachines,2,,,,,,,,,,,
47543,Winkels in overige elektrische huishoudelijke apparatuur,2,,,,,,,,,,,
47544,Winkels in onderdelen voor elektrische huishoudelijke apparatuur,2,,,,,,,,,,,
4759,"Winkels in meubels, verlichting en overige huishoudelijke artikelen (rest)",2,,,,,,,,,,,
47591,Winkels in meubels,2,,,,,,,,,,,
47592,Winkels in verlichtingsartikelen,2,,,,,,,,,,,
47593,Winkels in artikelen voor woninginrichting algemeen assortiment,2,,,,,,,,,,,
47594,Winkels in muziekinstrumenten,2,,,,,,,,,,,
47595,"Winkels in glas-, porselein- en aardewerk",2,,,,,,,,,,,
47596,Winkels gespecialiseerd in overige huishoudelijke artikelen (rest),2,,,,,,,,,,,
47597,Winkels in huishoudelijke artikelen algemeen assortiment,2,,,,,,,,,,,
476 ,"Winkels in lectuur, sport-, kampeer- en recreatieartikelen",2,,,,,,,,,,,
4761,Winkels in boeken ,2,,,,,,,,,,,
4762,"Winkels in kranten, tijdschriften en kantoorbehoeften ",2,,,,,,,,,,,
4763,Winkels in audio- en video-opnamen,2,,,,,,,,,,,
4764,"Winkels in fietsen en bromfietsen, sport- en kampeerartikelen en boten ",2,,,,,,,,,,,
47641,Winkels in fietsen en bromfietsen,2,,,,,,,,,,,
47642,Winkels in watersportartikelen,2,,,,,,,,,,,
47643,Winkels in sportartikelen (geen watersport),2,,,,,,,,,,,
47644,Winkels in kampeerartikelen (geen caravans),2,,,,,,,,,,,
4765,Winkels in speelgoed,2,,,,,,,,,,,
477 ,Winkels in overige artikelen,2,,,,,,,,,,,
4771,Winkels in kleding en modeartikelen; textielsupermarkten,2,,,,,,,,,,,
47711,Winkels in herenkleding ,2,,,,,,,,,,,
47712,Winkels in dameskleding ,2,,,,,,,,,,,
47713,Winkels in bovenkleding en modeartikelen (algemeen assortiment) ,2,,,,,,,,,,,
47714,Winkels in baby- en kinderkleding,2,,,,,,,,,,,
47715,Winkels in babyartikelen algemeen assortiment,2,,,,,,,,,,,
47716,"Winkels in onderkleding, lingerie e.d.",2,,,,,,,,,,,
47717,Winkels in modeartikelen,2,,,,,,,,,,,
47718,Textielsupermarkten,2,,,,,,,,,,,
4772,Winkels in schoenen en lederwaren ,2,,,,,,,,,,,
47721,Winkels in schoenen,2,,,,,,,,,,,
47722,Winkels in lederwaren en reisartikelen,2,,,,,,,,,,,
4773,Apotheken,6,,,,,,,,,,,
4774,"Winkels in drogisterij-, medische en orthopedische artikelen",2,,,,,,,,,,,
47741,Winkels in drogisterij-artikelen ,2,,,,,,,,,,,
47742,Winkels in medische en orthopedische artikelen,6,,,,,,,,,,,
4775,Winkels in parfums en cosmetica,2,,,,,,,,,,,
4776,"Winkels in bloemen, planten, zaden, tuinbenodigdheden, huisdieren en dierbenodigdheden ",2,,,,,,,,,,,
47761,"Winkels in bloemen en planten, zaden en tuinbenodigdheden",2,,,,,,,,,,,
47762,Tuincentra,2,,,,,,,,,,,
47763,"Winkels in dieren, dierbenodigdheden en hengelsportartikelen",2,,,,,,,,,,,
4777,Winkels in juweliersartikelen en uurwerken ,2,,,,,,,,,,,
4778,Winkels in overige artikelen (rest),2,,,,,,,,,,,
47781,Winkels in fotografische artikelen,2,,,,,,,,,,,
47782,Winkels in optische artikelen,2,,,,,,,,,,,
47783,"Winkels in schilderijen, lijsten, prenten, kunstvoorwerpen en religieuze artikelen",2,,,,,,,,,,,
47789,Winkels gespecialiseerd in overige artikelen (rest),2,,,,,,,,,,,
4779,Winkels in antiek en tweedehands goederen ,2,,,,,,,,,,,
47791,Winkels in antiek,2,,,,,,,,,,,
47792,Winkels in tweedehands kleding,2,,,,,,,,,,,
47793,Winkels in tweedehands goederen (geen kleding),2,,,,,,,,,,,
478 ,Markthandel,0,,,,,,,,,,,
4781,Markthandel in voedings- en genotmiddelen,0,,,,,,,,,,,
47811,"Markthandel in aardappelen, groenten en fruit",0,,,,,,,,,,,
47819,Markthandel in overige voedings- en genotmiddelen,0,,,,,,,,,,,
4782,"Markthandel in textiel, kleding en schoenen",0,,,,,,,,,,,
4789,"Markthandel in non-food artikelen (geen textiel, kleding en schoenen)",0,,,,,,,,,,,
47891,"Markthandel in bloemen, planten, zaden en tuinbenodigdheden",0,,,,,,,,,,,
47892,Markthandel in tweedehands goederen,0,,,,,,,,,,,
47899,Markthandel in overige goederen,0,,,,,,,,,,,
479 ,Detailhandel niet via winkel of markt,0,,,,,,,,,,,
4791,Detailhandel via internet,0,,,,,,,,,,,
47911,Detailhandel via internet in voedingsmiddelen en drogisterijwaren ,0,,,,,,,,,,,
47912,Detailhandel via internet in consumentenelektronica ,0,,,,,,,,,,,
47913,"Detailhandel via internet in boeken, tijdschriften, cd's, dvd’s ",0,,,,,,,,,,,
47914,Detailhandel via internet in kleding en mode-artikelen,0,,,,,,,,,,,
47915,Detailhandel via internet in huis- en tuinartikelen,0,,,,,,,,,,,
47916,Detailhandel via internet in vrijetijdsartikelen,0,,,,,,,,,,,
47918,Detailhandel via internet in overige non-food,0,,,,,,,,,,,
47919,Detailhandel via internet in een algemeen assortiment non-food,0,,,,,,,,,,,
4799,"Colportage, straathandel en detailhandel via overige distributievormen",0,,,,,,,,,,,
47991 ,Colportage,0,,,,,,,,,,,
47992,Straathandel,0,,,,,,,,,,,
47999,Detailhandel via overige distributievormen,0,,,,,,,,,,,
H,Vervoer en opslag ,0,,,,,,,,,,,
49 ,Vervoer over land,0,,,,,,,,,,,
491 ,Personenvervoer per spoor (geen tram of metro),0,,,,,,,,,,,
4910,Personenvervoer per spoor (geen tram of metro),0,,,,,,,,,,,
492 ,Goederenvervoer per spoor,0,,,,,,,,,,,
4920,Goederenvervoer per spoor,0,,,,,,,,,,,
493,Personenvervoer over de weg,0,,,,,,,,,,,
4931,Openbaar vervoer binnen steden,0,,,,,,,,,,,
4932,Vervoer per taxi,0,,,,,,,,,,,
4939,"Vervoer per bus, tram en metro (geen stadsvervoer)",0,,,,,,,,,,,
49391,Ongeregeld besloten busvervoer,0,,,,,,,,,,,
49392,"Streekvervoer per bus, tram en metro",0,,,,,,,,,,,
49393,Geregeld besloten busvervoer,0,,,,,,,,,,,
494 ,Goederenvervoer over de weg,0,,,,,,,,,,,
4941,Goederenvervoer over de weg (geen verhuizingen),0,,,,,,,,,,,
4942,Verhuisvervoer,0,,,,,,,,,,,
495 ,Transport via pijpleidingen,0,,,,,,,,,,,
4950,Transport via pijpleidingen,0,,,,,,,,,,,
50,Vervoer over water,0,,,,,,,,,,,
501 ,Zee- en kustvaart (passagiersvaart en veerdiensten),0,,,,,,,,,,,
5010,Zee- en kustvaart (passagiersvaart en veerdiensten),0,,,,,,,,,,,
502,"Zee- en kustvaart (vracht-, tank- en sleepvaart)",0,,,,,,,,,,,
5020,"Zee- en kustvaart (vracht-, tank- en sleepvaart)",0,,,,,,,,,,,
50201,Zee- en kustvaart (vracht- en tankvaart; geen sleepvaart),0,,,,,,,,,,,
50202,Zee- en kustsleepvaart ,0,,,,,,,,,,,
503 ,Binnenvaart (passagiersvaart en veerdiensten),0,,,,,,,,,,,
5030,Binnenvaart (passagiersvaart en veerdiensten),0,,,,,,,,,,,
504,"Binnenvaart (vracht-, tank- en sleepvaart)",0,,,,,,,,,,,
5040,"Binnenvaart (vracht-, tank- en sleepvaart)",0,,,,,,,,,,,
50401,Binnenvaart (vrachtvaart),0,,,,,,,,,,,
50402,Binnenvaart (tankvaart) ,0,,,,,,,,,,,
50403,Binnenvaart (sleep- en duwvaart),0,,,,,,,,,,,
51,Luchtvaart,0,,,,,,,,,,,
511 ,Personenvervoer door de lucht,0,,,,,,,,,,,
5110,Personenvervoer door de lucht,0,,,,,,,,,,,
512,Goederenvervoer door de lucht,0,,,,,,,,,,,
5121,Goederenvervoer door de lucht,0,,,,,,,,,,,
52 ,Opslag en dienstverlening voor vervoer,0,,,,,,,,,,,
521 ,Opslag,0,,,,,,,,,,,
5210,Opslag,0,,,,,,,,,,,
52101,Opslag in tanks,0,,,,,,,,,,,
52102,Opslag in koelhuizen e.d.,0,,,,,,,,,,,
52109,"Opslag in distributiecentra en overige opslag (niet in tanks, koelhuizen e.d.)",0,,,,,,,,,,,
522 ,Dienstverlening voor vervoer,0,,,,,,,,,,,
5221,Dienstverlening voor vervoer over land,0,,,,,,,,,,,
5222,Dienstverlening voor vervoer over water,0,,,,,,,,,,,
5223,Dienstverlening voor de luchtvaart,0,,,,,,,,,,,
5224,"Laad-, los- en overslagactiviteiten ",0,,,,,,,,,,,
52241,"Laad-, los- en overslagactiviteiten voor zeevaart",0,,,,,,,,,,,
52242,"Laad-, los- en overslagactiviteiten niet voor zeevaart",0,,,,,,,,,,,
5229,"Expediteurs, cargadoors en bevrachters; weging en meting",0,,,,,,,,,,,
52291,"Expediteurs, cargadoors, bevrachters en andere tussenpersonen in het goederenvervoer",0,,,,,,,,,,,
52292,Weging en meting,0,,,,,,,,,,,
53 ,Post en koeriers,0,,,,,,,,,,,
531,Nationale post met universele dienstverplichting,0,,,,,,,,,,,
5310,Nationale post met universele dienstverplichting ,0,,,,,,,,,,,
532,Post zonder universele dienstverplichting en koeriers,0,,,,,,,,,,,
5320,Post zonder universele dienstverplichting en koeriers ,0,,,,,,,,,,,
53201,Post zonder universele dienstverplichting ,0,,,,,,,,,,,
53202,Koeriers,0,,,,,,,,,,,
I ,"Logies-, maaltijd- en drankverstrekking ",0,,,,,,,,,,,
55 ,Logiesverstrekking,0,,,,,,,,,,,
551 ,Hotels e.d.,0,,,,,,,,,,,
5510,Hotels e.d.,0,,,,,,,,,,,
55101,Hotel-restaurants,0,,,,,,,,,,,
55102,"Hotels (geen hotel-restaurants), pensions en conferentieoorden",0,,,,,,,,,,,
552,Verhuur van vakantiehuisjes en appartementen; jeugdherbergen en vakantiekampen ,0,,,,,,,,,,,
5520,Verhuur van vakantiehuisjes en appartementen; jeugdherbergen en vakantiekampen ,0,,,,,,,,,,,
55201 ,Verhuur van vakantiehuisjes en appartementen,0,,,,,,,,,,,
55202,"Jeugdherbergen , vakantiekampen, groepsaccommodaties",0,,,,,,,,,,,
553 ,Kampeerterreinen,0,,,,,,,,,,,
5530,Kampeerterreinen,0,,,,,,,,,,,
559 ,Overige logiesverstrekking,0,,,,,,,,,,,
5590,Overige logiesverstrekking,0,,,,,,,,,,,
56,Eet- en drinkgelegenheden,1,,,,,,,,,,,
561 ,"Restaurants, cafetaria’s e.d.",1,,,,,,,,,,,
5610,"Restaurants, cafetaria’s e.d. en ijssalons ",1,,,,,,,,,,,
56101,Restaurants,1,,,,,,,,,,,
56102,"Fastfoodrestaurants, cafetaria's,  ijssalons, eetkramen e.d.  ",1,,,,,,,,,,,
562 ,Kantines en catering,0,,,,,,,,,,,
5621,Eventcatering,0,,,,,,,,,,,
5629,Kantines en contractcatering ,0,,,,,,,,,,,
563,Cafés,1,,,,,,,,,,,
5630,Cafés,1,,,,,,,,,,,
 J ,Informatie en communicatie,0,,,,,,,,,,,
58,Uitgeverijen,0,,,,,,,,,,,
581 ,"Uitgeverijen van boeken, tijdschriften e.d.; databanken",0,,,,,,,,,,,
5811,Uitgeverijen van boeken en databanken,0,,,,,,,,,,,
5812,Databanken,0,,,,,,,,,,,
5813,Uitgeverijen van kranten,0,,,,,,,,,,,
5814,Uitgeverijen van tijdschriften,0,,,,,,,,,,,
5819,Overige uitgeverijen (niet van software),0,,,,,,,,,,,
582 ,Uitgeverijen van software,0,,,,,,,,,,,
5821,Uitgeverijen van computerspellen,0,,,,,,,,,,,
5829,Overige uitgeverijen van software,0,,,,,,,,,,,
59,Productie en distributie van films en televisieprogramma´s; maken en uitgeven van geluidsopnamen,0,,,,,,,,,,,
591,Productie en distributie van films en televisieprogramma's,0,,,,,,,,,,,
5911,Productie van films en televisieprogramma's,0,,,,,,,,,,,
59111,Productie van films (geen televisiefilms),0,,,,,,,,,,,
59112,Productie van televisieprogramma’s,0,,,,,,,,,,,
5912,Facilitaire activiteiten voor film- en televisieproductie,0,,,,,,,,,,,
5913,Distributie van films en televisieproducties,0,,,,,,,,,,,
5914,Bioscopen,4,,,,,,,,,,,
592,Maken en uitgeven van geluidsopnamen ,0,,,,,,,,,,,
5920,Maken en uitgeven van geluidsopnamen ,0,,,,,,,,,,,
60,Verzorgen en uitzenden van radio- en televisieprogramma's,0,,,,,,,,,,,
601 ,Radio-omroepen,0,,,,,,,,,,,
6010,Radio-omroepen,0,,,,,,,,,,,
602,Televisieomroepen,0,,,,,,,,,,,
6020,Televisieomroepen,0,,,,,,,,,,,
61 ,Telecommunicatie,0,,,,,,,,,,,
611 ,Draadgebonden telecommunicatie,0,,,,,,,,,,,
6110,Draadgebonden telecommunicatie,0,,,,,,,,,,,
612 ,Draadloze telecommunicatie,0,,,,,,,,,,,
6120,Draadloze telecommunicatie,0,,,,,,,,,,,
613,Telecommunicatie via satelliet,0,,,,,,,,,,,
6130,Telecommunicatie via satelliet,0,,,,,,,,,,,
619 ,Overige telecommunicatie,0,,,,,,,,,,,
6190,Overige telecommunicatie,0,,,,,,,,,,,
62 ,Dienstverlenende activiteiten op het gebied van informatietechnologie,0,,,,,,,,,,,
620 ,Dienstverlenende activiteiten op het gebied van informatietechnologie,0,,,,,,,,,,,
6201,"Ontwikkelen, produceren en uitgeven van software",0,,,,,,,,,,,
6202,Advisering en ondersteuning op het gebied van informatietechnologie,0,,,,,,,,,,,
6203,Beheer van computerfaciliteiten,0,,,,,,,,,,,
6209,Overige dienstverlenende activiteiten op het gebied van informatietechnologie,0,,,,,,,,,,,
63,Dienstverlenende activiteiten op het gebied van informatie,0,,,,,,,,,,,
631 ,"Gegevensverwerking, webhosting en aanverwante activiteiten; webportals",0,,,,,,,,,,,
6311,"Gegevensverwerking, webhosting en aanverwante activiteiten",0,,,,,,,,,,,
6312,Webportals,0,,,,,,,,,,,
639,Overige dienstverlenende activiteiten op het gebied van informatie,0,,,,,,,,,,,
6391,Persagentschappen,0,,,,,,,,,,,
6399,Overige dienstverlenende activiteiten op het gebied van informatie (rest),0,,,,,,,,,,,
 K,Financiële instellingen ,0,,,,,,,,,,,
64,Financiële instellingen (geen verzekeringen en pensioenfondsen),0,,,,,,,,,,,
641 ,Geldscheppende financiële instellingen,0,,,,,,,,,,,
6411,Centrale banken,0,,,,,,,,,,,
6419,Overige geldscheppende financiële instellingen,0,,,,,,,,,,,
64191,Coöperatief georganiseerde banken,0,,,,,,,,,,,
64192,Effectenkredietinstellingen,0,,,,,,,,,,,
64193,Spaarbanken,0,,,,,,,,,,,
64194,Algemene banken,0,,,,,,,,,,,
642,Financiële holdings,0,,,,,,,,,,,
6420,Financiële holdings,0,,,,,,,,,,,
643,Beleggingsinstellingen,0,,,,,,,,,,,
6430,Beleggingsinstellingen,0,,,,,,,,,,,
64301 ,Beleggingsinstellingen in financiële activa,0,,,,,,,,,,,
64302,Beleggingsinstellingen in vaste activa,0,,,,,,,,,,,
64303,Beleggingsinstellingen met beperkte toetreding,0,,,,,,,,,,,
649,Kredietverstrekking en overige financiële intermediatie,0,,,,,,,,,,,
6491,Financiële lease,0,,,,,,,,,,,
6492,Overige kredietverstrekking,0,,,,,,,,,,,
64921,Hypotheekbanken en bouwfondsen,0,,,,,,,,,,,
64922,Volkskredietbanken en commerciële financieringsmaatschappijen,0,,,,,,,,,,,
64923,Participatiemaatschappijen,0,,,,,,,,,,,
64924,Wisselmakelaars en overige kredietverstrekking,0,,,,,,,,,,,
6499,Overige financiële intermediatie,0,,,,,,,,,,,
65 ,Verzekeringen en pensioenfondsen (geen verplichte sociale verzekeringen),0,,,,,,,,,,,
651 ,Verzekeringen (geen herverzekering),0,,,,,,,,,,,
6511,"Levensverzekeringen (geen herverzekering), naturaverzekeringen en spaarkassen",0,,,,,,,,,,,
65111,Levensverzekeringen (geen herverzekering) ,0,,,,,,,,,,,
65112,Naturaverzekeringen ,0,,,,,,,,,,,
65113,Spaarkassen,0,,,,,,,,,,,
6512,Schadeverzekeringen (geen herverzekering),0,,,,,,,,,,,
65121,"Schadeverzekeringen, exclusief zorgverzekeringen",0,,,,,,,,,,,
65122,Zorgverzekeringen,0,,,,,,,,,,,
652 ,Herverzekering,0,,,,,,,,,,,
6520,Herverzekering,0,,,,,,,,,,,
653 ,Pensioenfondsen,0,,,,,,,,,,,
6530,Pensioenfondsen,0,,,,,,,,,,,
65301,Bedrijfstakpensioenfondsen,0,,,,,,,,,,,
65302,Ondernemingspensioenfondsen en -spaarfondsen,0,,,,,,,,,,,
65303,Beroepspensioenfondsen,0,,,,,,,,,,,
65309,Overige pensioenfondsen,0,,,,,,,,,,,
66 ,Overige financiële dienstverlening,0,,,,,,,,,,,
661 ,"Financiële bemiddeling, advisering e.d. (niet voor verzekeringen en pensioenfondsen)",0,,,,,,,,,,,
6611,Beheer van financiële markten,0,,,,,,,,,,,
6612,"Commissionairs en makelaars in effecten, beleggingsadviseurs e.d.",0,,,,,,,,,,,
6619,"Administratiekantoren voor aandelen en obligaties, marketmakers, hypotheek- en krediet-",0,,,,,,,,,,,
66191,Administratiekantoren voor aandelen en obligaties,0,,,,,,,,,,,
66192,Marketmakers,0,,,,,,,,,,,
66193,"Hypotheek- en kredietbemiddeling, geldwisselkantoren, bank- en spaaragentschappen e.d.",0,,,,,,,,,,,
662,Dienstverlening op het gebied van verzekeringen en pensioenfondsen,0,,,,,,,,,,,
6621,Risicoanalisten en schadetaxateurs,0,,,,,,,,,,,
6622,Assurantietussenpersonen,0,,,,,,,,,,,
6629,Overige dienstverlening op het gebied van verzekeringen en pensioenfondsen (geen taxateurs en assurantietussenpersonen),0,,,,,,,,,,,
66291,Verzekeringsbeurzen,0,,,,,,,,,,,
66292,Actuariële en pensioenadviesbureaus; beheer en administratie van pensioenvermogens,0,,,,,,,,,,,
66293,Waarborgfondsen,0,,,,,,,,,,,
66299,Overige dienstverlening  op het gebied van verzekeringen en pensioenfondsen (rest),0,,,,,,,,,,,
663 ,Vermogensbeheer,0,,,,,,,,,,,
6630,Vermogensbeheer,0,,,,,,,,,,,
 L ,Verhuur van en handel in onroerend goed,0,,,,,,,,,,,
68 ,Verhuur van en handel in onroerend goed,0,,,,,,,,,,,
681 ,Handel in eigen onroerend goed,0,,,,,,,,,,,
6810,Handel in eigen onroerend goed,0,,,,,,,,,,,
682 ,Verhuur van onroerend goed,0,,,,,,,,,,,
6820,Verhuur van onroerend goed,0,,,,,,,,,,,
68201,Woningbouwverenigingen en -stichtingen,0,,,,,,,,,,,
68202,Gemeentelijke woningbedrijven,0,,,,,,,,,,,
68203,Verhuur van overige woonruimte,0,,,,,,,,,,,
68204,Verhuur van onroerend goed (niet van woonruimte),0,,,,,,,,,,,
683,Bemiddeling in en beheer van onroerend,0,,,,,,,,,,,
6831,"Bemiddeling bij handel, huur of verhuur van onroerend goed",0,,,,,,,,,,,
6832,Beheer van onroerend goed,0,,,,,,,,,,,
M ,"Advisering, onderzoek en overige specialistische zakelijke dienstverlening ",0,,,,,,,,,,,
69 ,"Rechtskundige dienstverlening, accountancy, belastingadvisering en administratie ",0,,,,,,,,,,,
691 ,Rechtskundige dienstverlening,0,,,,,,,,,,,
6910 ,Rechtskundige dienstverlening,0,,,,,,,,,,,
69101,"Advocatenkantoren, bewindvoerders en curatoren ",0,,,,,,,,,,,
69102,Rechtskundige adviesbureaus,0,,,,,,,,,,,
69103,Notariskantoren,0,,,,,,,,,,,
69104,Deurwaarderskantoren,0,,,,,,,,,,,
69105,Octrooibureaus,0,,,,,,,,,,,
692 ,"Accountancy, belastingadvisering en administratie",0,,,,,,,,,,,
6920,"Accountancy, belastingadvisering en administratie",0,,,,,,,,,,,
69201,Registeraccountants,0,,,,,,,,,,,
69202,Accountants-administratieconsulenten,0,,,,,,,,,,,
69203,Boekhoudkantoren ,0,,,,,,,,,,,
69204,Belastingconsulenten,0,,,,,,,,,,,
69209,Overige administratiekantoren,0,,,,,,,,,,,
70 ,"Holdings (geen financiële), concerndiensten binnen eigen concern en managementadvisering",0,,,,,,,,,,,
701 ,Holdings (geen financiële) en concerndiensten binnen eigen concern,0,,,,,,,,,,,
7010 ,Holdings (geen financiële) en concerndiensten binnen eigen concern,0,,,,,,,,,,,
70101,Concerndiensten binnen eigen concern,0,,,,,,,,,,,
70102,Holdings (geen financiële),0,,,,,,,,,,,
702 ,Advisering op het gebied van management en bedrijfsvoering,0,,,,,,,,,,,
7021,Adviesbureaus op het gebied van public relations en communicatie,0,,,,,,,,,,,
7022,Advisering op het gebied van management en bedrijfsvoering (geen public relations),0,,,,,,,,,,,
70221,Organisatieadviesbureaus,0,,,,,,,,,,,
70222,Advisering op het gebied van management en bedrijfsvoering (geen public relations en organisatieadviesbureaus),0,,,,,,,,,,,
71,"Architecten, ingenieurs en technisch ontwerp en advies; keuring en controle",0,,,,,,,,,,,
711 ,"Architecten, ingenieurs en technisch ontwerp en advies",0,,,,,,,,,,,
7111,Architecten ,0,,,,,,,,,,,
71111,Architecten (geen interieurarchitecten),0,,,,,,,,,,,
71112,Interieurarchitecten,0,,,,,,,,,,,
7112,Ingenieurs en overig technisch ontwerp en advies,0,,,,,,,,,,,
712 ,Keuring en controle,0,,,,,,,,,,,
7120,Keuring en controle ,0,,,,,,,,,,,
71201,Keuring en controle van agrarische producten en voedingsmiddelen,0,,,,,,,,,,,
71202,"Keuring en controle van machines, apparaten en materialen",0,,,,,,,,,,,
71203,Overige keuring en controle,0,,,,,,,,,,,
72 ,Speur- en ontwikkelingswerk ,0,,,,,,,,,,,
721,Natuurwetenschappelijk speur- en ontwikkelingswerk,0,,,,,,,,,,,
7211,Biotechnologisch speur- en ontwikkelingswerk,0,,,,,,,,,,,
72111,Biotechnologisch speur- en ontwikkelingswerk op het gebied van agrarische producten en processen,0,,,,,,,,,,,
72112,Biotechnologisch speur- en ontwikkelingswerk op het gebied van medische producten en farmaceutische processen en van voeding,0,,,,,,,,,,,
72113,Biotechnologisch speur- en ontwikkelingswerk voor overige toepassingen,0,,,,,,,,,,,
7219,Natuurwetenschappelijk speur- en ontwikkelingswerk (niet biotechnologisch),0,,,,,,,,,,,
72191,Speur- en ontwikkelingswerk op het gebied van landbouw en visserij (niet biotechnologisch),0,,,,,,,,,,,
72192,Technisch speur- en ontwikkelingswerk,0,,,,,,,,,,,
72193,Speur- en ontwikkelingswerk op het gebied van gezondheid en voeding (niet biotechnologisch),0,,,,,,,,,,,
72199,Overig natuurwetenschappelijk speur- en ontwikkelingswerk (niet biotechnologisch),0,,,,,,,,,,,
722,Speur- en ontwikkelingswerk op het gebied van de maatschappij- en geesteswetenschappen,0,,,,,,,,,,,
7220,Speur- en ontwikkelingswerk op het gebied van de maatschappij- en geesteswetenschappen,0,,,,,,,,,,,
73 ,Reclame en marktonderzoek,0,,,,,,,,,,,
731 ,Reclamebureaus en  handel in advertentieruimte en -tijd,0,,,,,,,,,,,
7311,Reclamebureaus,0,,,,,,,,,,,
7312,Handel in advertentieruimte en -tijd,0,,,,,,,,,,,
732 ,Markt- en opinieonderzoekbureaus,0,,,,,,,,,,,
7320,Markt- en opinieonderzoekbureaus,0,,,,,,,,,,,
74 ,"Industrieel ontwerp en vormgeving, fotografie, vertaling en overige consultancy",0,,,,,,,,,,,
741 ,Industrieel ontwerp en vormgeving,0,,,,,,,,,,,
7410,Industrieel ontwerp en vormgeving,0,,,,,,,,,,,
74101,Communicatie- en grafisch ontwerp,0,,,,,,,,,,,
74102,Industrieel- en productontwerp,0,,,,,,,,,,,
74103,Interieur- en ruimtelijk ontwerp,0,,,,,,,,,,,
742 ,Fotografie en ontwikkelen van foto's en films,0,,,,,,,,,,,
7420,Fotografie en ontwikkelen van foto's en films,0,,,,,,,,,,,
74201,Fotografie,0,,,,,,,,,,,
74202,Ontwikkelwinkels,2,,,,,,,,,,,
74203,Ontwikkelcentrales,0,,,,,,,,,,,
743 ,Vertalers en tolken,0,,,,,,,,,,,
7430,Vertalers en tolken,0,,,,,,,,,,,
749,Overige specialistische zakelijke dienstverlening,0,,,,,,,,,,,
7490,Overige specialistische zakelijke dienstverlening,0,,,,,,,,,,,
75,Veterinaire dienstverlening,0,,,,,,,,,,,
750,Veterinaire dienstverlening,0,,,,,,,,,,,
7500,Veterinaire dienstverlening,0,,,,,,,,,,,
N,Verhuur van roerende goederen en overige zakelijke dienstverlening ,0,,,,,,,,,,,
77,"Verhuur en lease van auto's, consumentenartikelen, machines en overige roerende goederen",0,,,,,,,,,,,
771 ,Verhuur en lease van auto's,0,,,,,,,,,,,
7711,Verhuur en lease van personenauto's en lichte bedrijfsauto’s,0,,,,,,,,,,,
77111,Verhuur van personenauto’s en lichte bedrijfsauto’s (geen operational lease),0,,,,,,,,,,,
77112,Operational lease van personenauto’s en lichte bedrijfsauto’s,0,,,,,,,,,,,
7712,"Verhuur en lease van vrachtwagens, autobussen, caravans en aanhangwagens",0,,,,,,,,,,,
772 ,Verhuur van consumentenartikelen,0,,,,,,,,,,,
7721,Verhuur van sport- en recreatieartikelen,0,,,,,,,,,,,
7722,Videotheken,2,,,,,,,,,,,
7729,Verhuur van overige consumentenartikelen,0,,,,,,,,,,,
77291,Verhuur van leesportefeuilles,0,,,,,,,,,,,
77292,Verhuur van kleding en huishoudelijke artikelen,0,,,,,,,,,,,
77299,Verhuur van overige consumentenartikelen (rest) ,0,,,,,,,,,,,
773,Verhuur en lease van machines en werktuigen en van overige goederen,0,,,,,,,,,,,
7731,Verhuur en lease van landbouwmachines en ‑werktuigen,0,,,,,,,,,,,
